Isolate,total,rif,inh,emb,pza,str,cap,amk,cip,kan,levo,oflx,pas,eth,unknown
TEST0037,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test037,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test816,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test1412,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Test567,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CS-5457-LDC9252_L2_1.fq.sorted,7,1,1,4,0,2,0,0,0,0,0,0,0,0,-1
S0155_01,136,0,0,0,0,15,34,42,0,37,0,0,0,0,8
S0155_C,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Test1133,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Test1179,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test1471,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
TB-444-6811-18_S54_R.all,5,0,1,1,0,3,0,0,0,0,0,0,0,0,0
TB-444-6836-18_S52_R.all,5,0,1,1,0,3,0,0,0,0,0,0,0,0,0
TB-DNA0367_S224_R.all,3,0,0,0,0,3,1,1,0,1,0,0,0,0,-3
TB-444-3180-18_S208_R.all,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-DNA0372_S229_R.all,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0
Test1219,5,0,0,1,0,2,0,0,0,0,0,0,0,0,2
Test1227,6,0,1,0,0,2,0,0,0,0,0,0,0,0,3
Test1225,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1
Test1234,6,0,1,0,0,3,1,1,0,1,0,0,0,0,-1
Test1286,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
Test1228,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Test1216,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Test1386,8,0,1,0,0,3,0,0,0,0,1,0,0,0,3
Test1392,5,0,0,0,0,2,0,0,0,0,0,0,0,0,3
Test550,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test968,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2
Test967,7,0,1,0,0,2,0,0,0,0,1,0,0,0,3
Test965,7,0,1,0,0,3,0,0,0,0,0,0,0,1,2
Test972,7,0,1,1,0,3,0,0,0,0,0,0,0,0,2
Test999,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test981,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
Test144,12,1,1,1,1,3,1,1,0,1,1,0,0,0,1
Test149,15,1,1,1,1,3,0,0,0,0,2,0,0,1,5
Test146,11,1,1,2,0,3,0,0,0,0,1,0,0,0,3
Test150,11,1,1,2,1,3,0,0,0,0,1,0,0,0,2
Test1196,10,1,1,1,2,3,0,0,0,0,0,0,0,0,2
Test1470,9,1,1,1,1,4,1,1,0,1,0,0,0,1,-3
TB-444-4548-18_S103_R.all,12,1,1,1,1,3,0,0,0,0,1,0,0,1,3
TB-444-4756-19_S85_R.all,10,1,1,1,1,3,0,0,0,0,0,0,0,1,2
ERR2510673.sorted,9,1,1,1,1,3,0,0,0,0,0,0,0,0,2
Test1290,11,1,1,4,2,4,1,1,0,1,1,0,0,1,-6
Test1220,7,1,1,1,0,3,0,0,0,0,0,0,0,0,1
Test1223,8,2,1,2,0,3,0,0,0,0,0,0,0,0,0
Test1224,14,3,1,2,1,3,1,1,0,1,1,0,0,0,0
Test1217,8,1,0,0,0,2,0,0,0,0,0,0,0,0,5
Test1235,7,1,1,1,0,3,0,0,0,0,1,0,0,0,0
Test1284,12,1,1,1,1,3,0,0,0,0,0,0,0,1,4
Test1285,8,1,1,3,1,3,0,0,0,0,0,0,0,1,-2
260_S1_L001,9,1,1,1,1,3,0,0,0,0,1,0,0,0,1
TB-444-2866-19_S6_R.all,9,1,1,1,0,3,0,0,0,0,0,0,0,1,2
Test1347,16,2,1,4,0,3,1,1,0,1,0,0,0,1,2
Test1303,11,2,1,2,1,4,1,1,0,1,1,0,0,0,-3
Test1302,10,2,1,1,1,4,1,1,0,1,0,0,0,1,-3
TB-444-2672-18_S124_R.all,12,1,1,1,1,3,0,0,0,0,1,0,0,1,3
Test1002,15,2,1,1,2,4,1,1,0,1,2,0,0,1,-1
Test674,4,0,0,1,0,2,0,0,0,0,0,0,0,1,0
Test1043,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0
Test576,4,0,0,1,0,2,0,0,0,0,0,0,0,1,0
Test551,5,0,0,0,0,3,0,0,0,0,0,0,0,1,1
Test532,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
CS5542-LDJ7603-W1_L3_1.fq.sorted,10,1,1,2,0,2,0,0,0,0,0,0,0,1,3
CS5541-LDJ7602-W1_L3_1.fq.sorted,9,1,1,2,0,2,0,0,0,0,0,0,0,1,2
CS-5517-LDC9268_L2_1.fq.sorted,7,1,1,0,0,3,0,0,0,0,0,0,0,1,1
TB25,11,1,1,1,1,2,0,0,0,0,1,0,0,2,2
Test595,8,1,1,0,0,3,1,1,0,1,0,0,0,1,-1
Test961,15,1,1,2,0,4,2,2,0,2,1,0,0,1,-1
Test960,11,2,1,1,0,3,1,1,0,1,1,0,0,1,-1
1733.4838_res,8,1,1,1,1,3,0,0,0,0,0,0,0,1,0
Sample No 3212927.IonXpress_025.sorted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417021.3_sus,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test007,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TEST0007,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1400909.3_sus,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1400929.3_sus,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
X5068_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2870_ano_flt,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1
X1482_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2496_ano_flt,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
X5003_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2853_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2683_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2781_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2648_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2900_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1773.21157_sus,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1733.10289_sus,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1733.11014_sus,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BORA_14,2,0,0,6,0,0,0,0,0,0,0,0,0,0,-4
BORA_34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400893.3_sus,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
1733.10694_sus,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1733.10327_sus,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BORA_3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BORA_24,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1733.10481_res,5,0,1,0,0,2,0,0,0,0,0,0,0,0,2
X308_ano_flt,4,0,0,0,0,2,0,0,0,0,1,0,0,0,1
X1308_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X21_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2255_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1136_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X114_ano_flt,5,0,0,0,0,2,0,1,0,1,0,0,0,0,1
X2304_ano_flt,3,0,0,0,0,4,0,0,0,0,0,0,0,0,-1
X1475_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1968_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1541_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1668_ano_flt,4,0,0,0,0,2,0,0,0,0,1,0,0,0,1
X2199_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2263_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X824_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1717_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X933_ano_flt,4,0,0,0,0,3,1,1,0,1,0,0,0,0,-2
X1634_ano_flt,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1
X1169_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1476_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X220_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X219_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Test629,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test718,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test791,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BORA_13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7
BORA_20,10,0,0,0,0,1,0,0,0,0,0,0,0,0,9
1400894.3_sus,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1400921.3_sus,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1400932.3_res,16,0,2,3,1,4,1,1,0,1,1,0,0,2,0
BORA_23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BORA_22,8,0,0,1,0,2,0,0,0,0,0,0,0,0,5
BORA_25,5,0,0,0,0,2,0,0,0,0,0,0,0,0,3
BORA_32,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3
BORA_5,8,1,0,0,0,2,0,0,0,0,0,0,0,0,5
BORA_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R101_ano,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
S14_ano,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
R70_ano,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Test1008,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Test1036,5,0,0,1,0,2,0,0,0,0,0,0,0,0,2
Test523,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Test561,4,0,1,0,0,3,1,1,0,1,0,0,0,0,-3
1400918.3_res,16,0,2,3,1,4,1,1,0,1,1,0,0,2,0
722300_GD-8,10,1,1,1,1,4,0,0,0,0,0,0,0,0,2
CS5627-LDJ7632-W1_L3_1.fq.sorted,8,1,1,4,0,2,0,0,0,0,1,0,0,0,-1
Serialsamples.XD00939385.dedup_reads.bam.indelqualed_reads.bam.vars,68,1,1,4,1,5,1,2,0,1,1,0,0,1,50
Serialsamples.XD00946200.dedup_reads.bam.indelqualed_reads.bam.vars,14,1,1,4,1,4,1,1,0,1,1,0,0,1,-2
Serialsamples.XD00902313.dedup_reads.bam.indelqualed_reads.bam.vars,15,1,1,4,1,4,1,1,0,1,1,0,0,1,-1
1417030.3_sus,14,1,1,1,1,2,0,0,0,0,0,0,0,1,7
722300_GD-8_snpeff_nc,10,1,1,1,1,4,0,0,0,0,0,0,0,0,2
ERR1873539,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1773.18257_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.18271_res,12,1,1,3,0,5,2,2,0,2,0,0,0,1,-5
1773.18266_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18283_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.18244_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.18243_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18251_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.18262_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18247_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.18269_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18256_res,14,1,1,3,1,5,2,2,0,2,1,0,0,1,-5
1773.18279_res,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1773.18254_res,8,1,2,1,0,3,0,0,0,0,0,0,0,2,-1
1773.18234_res,14,1,1,3,1,5,2,2,0,2,0,0,0,1,-4
1773.18270_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18267_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18264_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18231_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18259_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
YA00121919,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00185913,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00168158,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00190161,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00152657,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00168157,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00085742,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00085747,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00085759,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00156540,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00085760,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00156538,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00085741,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00093375,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00085740,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00185914,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00085743,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00085736,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00194580,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00085745,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00168159,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00085746,10,1,2,1,0,4,1,1,0,1,1,0,0,2,-4
YA00085737,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00085744,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
BORA_1,11,1,1,3,0,3,0,0,0,0,0,0,0,0,3
1417008.3_sus,14,1,1,1,1,3,1,1,0,1,1,0,0,0,3
1400873.3_sus,13,1,1,1,1,3,1,1,0,1,0,0,0,0,3
CS5536-LDJ7599-W1_L3_1.fq.sorted,9,1,1,4,1,2,0,0,0,0,0,0,0,0,0
1400885.3_sus,8,2,0,0,3,3,0,0,0,0,0,0,0,0,0
1397915.3_sus,10,1,1,4,1,4,1,1,0,1,0,0,0,1,-5
1400931.3_sus,6,1,1,0,0,3,0,0,0,0,0,0,0,0,1
1773.20461_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.20468_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18260_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
X2425_ano_flt,9,2,1,4,1,2,0,0,0,0,1,0,0,0,-2
1417030.3_res,14,1,1,1,1,2,0,0,0,0,0,0,0,1,7
1400933.3_res,12,2,1,2,0,4,1,1,0,1,1,0,0,0,-1
YA00062798,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00080720,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00085730,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00080757,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00080718,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00080747,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00080759,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
YA00080751,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00085726,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
YA00059555,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00085731,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00080725,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00085728,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00085722,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00080716,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00085727,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
YA00082310,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1773.18222_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.18227_res,12,1,1,3,0,5,2,2,0,2,0,0,0,1,-5
1773.18230_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.20470_sus,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.20461_sus,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.20448_sus,8,2,0,3,0,2,0,0,0,0,0,0,0,1,0
1773.21161_sus,8,1,1,3,0,3,0,0,0,0,0,0,0,0,0
1400938.3_sus,14,2,2,3,0,2,0,0,0,0,0,0,0,1,4
1400925.3_sus,11,1,1,1,1,2,0,0,0,0,0,0,0,1,4
1400898.3_sus,8,1,1,0,1,2,0,0,0,0,0,0,0,0,3
CS-5488-LDC9261_L2_1.fq.sorted,8,1,1,1,1,3,0,0,0,0,0,0,0,0,1
ERR1873539_2.sorted,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
ERR1873539_1.sorted,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1421957.3_sus,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1421945.3_sus,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1421966.3_sus,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.21155_sus,7,1,1,0,0,2,0,0,0,0,0,0,0,0,3
1773.21159_sus,6,1,1,0,0,3,0,0,0,0,0,0,0,0,1
1397918.3_res,10,1,1,4,1,4,1,1,0,1,0,0,0,1,-5
1295771.3_res,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1421928.3_sus,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
Test1478,11,1,1,4,1,4,1,1,0,1,1,0,0,1,-5
Test1416,7,1,1,1,0,2,0,0,0,0,0,0,0,0,2
Test1492,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
Test1489,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1417011.3_res,14,1,1,1,1,3,1,1,0,1,1,0,0,0,3
1400882.3_res,14,1,2,1,0,4,1,1,0,1,1,0,0,0,2
1421920.3_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1421959.3_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1421919.3_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1421949.3_res,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1733.6391_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1733.6316_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.21160_res,10,2,1,3,1,1,0,0,0,0,1,0,0,0,1
1733.6251_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.21174_res,6,1,1,1,0,2,0,0,0,0,0,0,0,0,1
1733.6605_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1733.9938_res,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0
1733.7481_res,11,3,1,4,1,3,0,0,0,0,0,0,0,0,-1
1733.6773_res,15,1,1,3,1,5,2,2,0,2,1,0,0,1,-4
X1953_ano_flt,7,1,1,1,0,4,1,1,0,1,0,0,0,0,-3
X18_ano_flt,5,2,1,0,0,2,0,0,0,0,0,0,0,0,0
X1161_ano_flt,10,1,1,1,0,3,0,0,0,0,0,0,0,0,4
X1849_ano_flt,5,2,1,0,0,2,0,0,0,0,0,0,0,0,0
X869_ano_flt,10,1,1,1,0,3,0,0,0,0,0,0,0,0,4
R71_ano_flt,8,2,1,1,0,3,0,0,0,0,0,0,0,0,1
Test633,10,3,1,2,1,3,0,0,0,0,0,0,0,0,0
Test634,10,1,1,3,0,3,0,0,0,0,1,0,0,0,1
TDR99,14,1,1,1,0,2,0,0,0,0,0,0,0,0,9
TDR116,11,1,1,4,0,3,0,0,0,0,0,0,0,0,2
1400887.3_res,12,1,1,3,0,4,2,2,0,2,1,0,0,1,-5
1400935.3_res,13,1,1,1,1,3,1,1,0,1,0,0,0,0,3
CS5574-LDJ7643-W1_L3_1.fq.sorted,10,2,1,2,0,3,0,0,0,0,0,0,0,0,2
1421953.3_res,12,1,1,4,0,5,2,2,0,2,0,0,0,1,-6
1400930.3_sus,11,1,1,3,1,3,0,0,0,0,0,0,0,0,2
1400879.3_sus,11,1,1,1,0,1,0,0,0,0,0,0,0,0,7
1400881.3_res,15,1,1,3,1,3,1,1,0,1,1,0,0,0,2
1773.18183_res,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1773.18171_res,14,1,1,3,1,5,2,2,0,2,0,0,0,1,-4
1417023.3_res,8,1,1,0,0,4,1,1,0,1,1,0,0,0,-2
1773.18228_res,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1773.18233_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18186_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.18164_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1417026.3_res,13,1,1,1,1,3,1,1,0,1,0,0,0,0,3
1773.18232_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1773.18199_res,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1773.18215_res,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
1400923.3_res,14,1,1,1,1,4,1,1,0,1,0,0,0,0,3
1773.20512_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18160_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18162_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
Test1283,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
1400941.3_res,13,1,1,1,1,3,1,1,0,1,0,0,0,0,3
1417018.3_res,15,1,2,1,1,4,1,1,0,1,0,0,0,1,2
R71_ano,8,2,1,1,0,3,0,0,0,0,0,0,0,0,1
R111_ano,13,2,1,3,2,4,1,1,0,1,1,0,0,0,-3
R105_ano,8,2,1,3,1,2,0,0,0,0,0,0,0,0,-1
R48_ano,6,1,1,3,0,2,0,0,0,0,0,0,0,0,-1
R28_ano,13,2,1,3,2,4,1,1,0,1,1,0,0,0,-3
R34_ano,7,1,1,1,0,4,1,1,0,1,0,0,0,0,-3
Test517,12,1,1,1,1,4,1,1,0,1,2,0,0,0,-1
Test571,6,1,1,1,0,2,0,0,0,0,0,0,0,1,0
Test580,11,3,1,3,0,3,0,0,0,0,0,0,0,0,1
CS5448-LDJ7653-W1_L3_1.fq.sorted,11,1,1,1,1,2,0,0,0,0,2,0,0,0,3
1417019.3_res,15,1,1,1,1,3,1,1,0,1,1,0,0,0,4
1417031.3_res,12,1,1,3,1,2,0,0,0,0,0,0,0,0,4
1400939.3_res,13,1,1,3,0,3,0,0,0,0,1,0,0,0,4
1773.18277_res,13,1,1,3,1,5,2,2,0,2,0,0,0,1,-5
1773.18194_res,12,1,1,3,0,5,2,2,0,2,0,0,0,1,-5
1773.18176_res,15,1,1,3,0,4,1,1,0,1,0,0,0,1,2
1773.18202_res,14,1,1,3,1,5,2,2,0,2,0,0,0,1,-4
CS5577-LDJ7646-W1_L3_1.fq.sorted,6,1,1,4,0,2,0,0,0,0,0,0,0,0,-2
CS-5448-LDC9254_L2_1.fq.sorted,10,1,1,0,1,2,0,0,0,0,2,0,0,0,3
Test444,13,1,1,3,0,5,2,2,0,2,2,0,0,1,-6
Test441,11,1,1,3,0,5,2,2,0,2,0,0,0,1,-6
Test443,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
Test445,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
Test454,13,1,1,3,0,5,2,2,0,2,1,0,0,1,-5
1422089.3_sus,10,1,1,4,1,4,1,1,0,1,0,0,0,1,-5
1400880.3_res,12,1,0,1,1,3,1,1,0,1,1,0,0,0,2
1733.6186_res,12,1,1,3,0,5,2,2,0,2,1,0,0,1,-6
1400877.3_res,12,1,1,1,1,3,0,0,0,0,0,0,0,0,5
BORA_11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BORA_7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3213034_IonXpress_026,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1773.20389_sus,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1773.18375_res,8,0,1,3,0,3,1,1,0,1,1,0,0,0,-3
1773.18399_sus,9,0,1,4,1,3,1,1,0,1,1,0,0,0,-4
1773.18410_sus,10,0,1,4,1,3,1,1,0,1,1,0,0,0,-3
1408951.4_sus,20,0,0,1,0,1,1,1,0,1,0,0,0,0,15
1773.18409_sus,10,0,1,4,1,3,1,1,0,1,1,0,0,0,-3
1773.18375_sus,8,0,1,3,0,3,1,1,0,1,1,0,0,0,-3
1773.18384_sus,10,0,1,4,1,3,1,1,0,1,1,0,0,0,-3
rename_mycobacterium_tuberculosis_m1274.0.variants,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
rename_mycobacterium_tuberculosis_h1964.0.variants,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
rename_mycobacterium_tuberculosis_m1294.0.variants,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rename_mycobacterium_tuberculosis_m1017.0.variants,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rename_mycobacterium_tuberculosis_m1374.0.variants,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NLA000801694,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3214168_IonXpress_025,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TB-222-5309-18_S21_R.all,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1773.18409_res,10,0,1,4,1,3,1,1,0,1,1,0,0,0,-3
1773.18401_res,12,0,1,2,0,2,1,1,0,1,1,0,0,1,2
1733.4447_sus,2,0,0,0,0,3,0,0,0,0,0,0,0,0,-1
1733.4389_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.9458_sus,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1733.3658_sus,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1733.3874_sus,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1733.4087_sus,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1733.5170_sus,12,0,0,0,0,1,1,1,0,1,0,0,0,0,8
1733.3887_sus,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1733.9564_sus,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1733.3824_sus,4,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1773.21151_sus,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1408943.4_sus,4,0,0,1,0,2,1,1,0,1,0,0,0,0,-2
1400899.3_sus,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
