IP,DateTime,submission_command,submission_url,os,num_1,num_2
134.174.159.101,17/Dec/2021:17:35:35,GET /predict/30eec1a2f4f7c87238a6ad463e8c1d76/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18666
134.174.159.101,17/Dec/2021:17:40:25,GET /predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,7519
134.174.159.101,17/Dec/2021:18:04:30,GET /predict/30eec1a2f4f7c87238a6ad463e8c1d76/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18646
134.174.159.101,17/Dec/2021:18:08:07,GET /predict/30eec1a2f4f7c87238a6ad463e8c1d76/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18646
134.174.159.101,17/Dec/2021:18:09:15,GET /predict/30eec1a2f4f7c87238a6ad463e8c1d76/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18646
134.174.159.101,17/Dec/2021:18:14:17,GET /predict/30eec1a2f4f7c87238a6ad463e8c1d76/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18646
134.174.159.101,17/Dec/2021:18:15:33,GET /predict/30eec1a2f4f7c87238a6ad463e8c1d76/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18646
134.174.159.101,17/Dec/2021:18:17:00,GET /predict/30eec1a2f4f7c87238a6ad463e8c1d76/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18646
134.174.159.101,17/Dec/2021:18:25:13,GET /predict/30eec1a2f4f7c87238a6ad463e8c1d76/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18630
134.174.159.101,18/Dec/2021:04:02:59,GET /predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",302,0
134.174.159.101,18/Dec/2021:04:02:59,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",200,6341
134.174.159.101,19/Dec/2021:05:16:48,GET /predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),302,0
134.174.159.101,19/Dec/2021:05:16:58,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6341
134.174.159.101,20/Dec/2021:00:38:41,GET /predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",302,0
134.174.159.101,20/Dec/2021:00:38:41,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",200,6341
134.174.159.101,20/Dec/2021:03:03:37,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",302,0
134.174.159.101,20/Dec/2021:03:03:37,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,6341
134.174.159.101,20/Dec/2021:05:25:55,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6341
134.174.159.101,20/Dec/2021:09:48:38,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,7519
134.174.159.101,20/Dec/2021:09:48:40,GET /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,9838
134.174.159.101,20/Dec/2021:09:50:41,POST /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",302,0
134.174.159.101,20/Dec/2021:09:50:42,GET /predict/7405bb4b4f97662f0f52a121f5310fc4/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,18666
134.174.159.101,20/Dec/2021:09:50:44,POST /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",302,0
134.174.159.101,20/Dec/2021:09:50:45,GET /predict/9cc1cbb2a891cdbca141e49c01e54167/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,18666
134.174.159.101,20/Dec/2021:15:44:47,GET /user/login/?next=/predict/upload/fastq/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6347
134.174.159.101,22/Dec/2021:01:12:16,GET /predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),302,0
134.174.159.101,22/Dec/2021:01:12:26,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6341
134.174.159.101,22/Dec/2021:02:46:54,GET /user/login/?next=/predict/upload/fastq-pair/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6352
134.174.159.101,22/Dec/2021:06:50:10,GET /predict/upload/vcf/ HTTP/1.1,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,9839
134.174.159.101,22/Dec/2021:06:55:00,POST /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",302,0
134.174.159.101,22/Dec/2021:06:55:01,GET /predict/c776702d2338284c9cf44cab26ba49ee/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,18668
134.174.159.101,22/Dec/2021:07:13:12,GET /predict/upload/fastq-pair/ HTTP/1.0,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",302,0
134.174.159.101,22/Dec/2021:07:13:13,GET /user/login/?next=/predict/upload/fastq-pair/ HTTP/1.0,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",200,6352
134.174.159.101,22/Dec/2021:10:05:59,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/c776702d2338284c9cf44cab26ba49ee/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,7520
134.174.159.101,22/Dec/2021:10:06:01,GET /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,9839
134.174.159.101,22/Dec/2021:10:06:46,POST /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",302,0
134.174.159.101,22/Dec/2021:10:06:46,GET /predict/59d5a6ed836faf42aa8695ee32f16c40/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,18666
134.174.159.101,22/Dec/2021:11:25:24,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,7520
134.174.159.101,22/Dec/2021:11:25:26,GET /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,9839
134.174.159.101,22/Dec/2021:11:27:37,POST /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",302,0
134.174.159.101,22/Dec/2021:11:27:38,GET /predict/10fd76a69ded18cf5261a2acf2db033b/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,18672
134.174.159.101,23/Dec/2021:02:46:42,GET /predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",302,0
134.174.159.101,23/Dec/2021:02:46:42,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",200,6341
134.174.159.101,23/Dec/2021:03:44:20,GET /user/login/?next=/predict/upload/fastq/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6347
134.174.159.101,24/Dec/2021:06:17:47,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,7520
134.174.159.101,24/Dec/2021:06:17:49,GET /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,9839
134.174.159.101,24/Dec/2021:06:23:48,POST /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",302,0
134.174.159.101,24/Dec/2021:06:23:49,GET /predict/9d99cd52a1fbe05e85a715ebd4a5f282/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,18665
134.174.159.101,24/Dec/2021:10:12:44,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/data/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",302,0
134.174.159.101,24/Dec/2021:10:12:44,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/data/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",200,6341
134.174.159.101,24/Dec/2021:10:12:47,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",200,6799
134.174.159.101,24/Dec/2021:23:41:30,GET /predict/upload/fastq-pair/ HTTP/1.0,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42",302,0
134.174.159.101,24/Dec/2021:23:41:31,GET /user/login/?next=/predict/upload/fastq-pair/ HTTP/1.0,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42",200,6352
134.174.159.101,25/Dec/2021:00:28:25,GET /user/login/?next=/predict/upload/fastq-pair/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6352
134.174.159.101,25/Dec/2021:01:12:21,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36/8mqTxTuL-47",302,0
134.174.159.101,25/Dec/2021:01:12:22,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36/8mqTxTuL-47",200,6341
134.174.159.101,25/Dec/2021:02:00:48,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",302,0
134.174.159.101,25/Dec/2021:02:00:48,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,6341
134.174.159.101,26/Dec/2021:02:03:15,GET /predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",302,0
134.174.159.101,26/Dec/2021:02:03:15,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",200,6341
134.174.159.101,26/Dec/2021:05:30:17,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6341
134.174.159.101,26/Dec/2021:19:55:37,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/fc29ec615d67a1be089fb92d072b2602/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,7519
134.174.159.101,26/Dec/2021:19:55:39,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,14447
134.174.159.101,26/Dec/2021:19:56:14,GET /predict/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,22664
134.174.159.101,26/Dec/2021:19:56:42,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/data/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,7519
134.174.159.101,26/Dec/2021:19:56:44,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,14447
134.174.159.101,26/Dec/2021:20:00:18,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",302,0
134.174.159.101,26/Dec/2021:20:00:19,GET /predict/6f0d62221cf41fd6602b488f5c92b580/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,18712
134.174.159.101,26/Dec/2021:21:29:13,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/fc29ec615d67a1be089fb92d072b2602/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,7519
134.174.159.101,26/Dec/2021:21:29:15,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",200,14447
134.174.159.101,27/Dec/2021:00:20:07,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,7520
134.174.159.101,27/Dec/2021:00:20:08,GET /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,9839
134.174.159.101,27/Dec/2021:00:21:20,POST /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",302,0
134.174.159.101,27/Dec/2021:00:21:21,GET /predict/acf0c0a8e4f68f1a5222f0523a5fd60f/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,18665
134.174.159.101,27/Dec/2021:06:32:02,GET /predict/acf0c0a8e4f68f1a5222f0523a5fd60f/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",200,21190
134.174.159.101,27/Dec/2021:20:26:30,GET /predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; Neevabot/1.0; +https://neeva.com/neevabot),302,0
134.174.159.101,27/Dec/2021:22:42:43,GET /predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),302,0
134.174.159.101,27/Dec/2021:22:42:53,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6341
134.174.159.101,29/Dec/2021:02:52:32,GET /user/login/?next=/predict/upload/fastq/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,6347
134.174.159.101,29/Dec/2021:03:14:25,GET /predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",302,0
134.174.159.101,29/Dec/2021:03:14:25,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",200,6341
134.174.159.101,29/Dec/2021:22:48:35,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; Neevabot/1.0; +https://neeva.com/neevabot),200,6341
134.174.159.101,30/Dec/2021:01:36:35,GET /predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",302,0
134.174.159.101,30/Dec/2021:01:36:38,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",200,6341
134.174.159.101,31/Dec/2021:08:14:04,GET /wp-content/plugins/woocommerce-upload-files/js/wcuf-admin-menu.js HTTP/1.1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",404,5486
134.174.159.101,31/Dec/2021:09:26:57,POST /logupload?logMetaData=%7B%22itrLogPath%22%3A%20%22..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fhttpd%2Fhtml%2Fwsgi_log_upload%22%2C%20%22logFileType%22%3A%20%22log_upload_wsgi.py%22%2C%20%22workloadID%22%3A%20%222%22%7D HTTP/1.1,https://gentb.hms.harvard.edu,Mozilla/5.0 (Windows NT 10.0; WOW64),404,5486
134.174.159.101,31/Dec/2021:14:14:36,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",302,0
134.174.159.101,31/Dec/2021:14:14:36,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",200,6341
134.174.159.101,31/Dec/2021:14:15:15,POST /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",200,6556
134.174.159.101,31/Dec/2021:14:15:23,GET /auth/password_reset/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",200,6284
134.174.159.101,31/Dec/2021:14:15:49,GET /auth/password_reset/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",200,6284
134.174.159.101,31/Dec/2021:14:15:51,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",200,6341
134.174.159.101,31/Dec/2021:14:15:55,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",200,6341
134.174.159.101,31/Dec/2021:14:47:21,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,302,0
134.174.159.101,31/Dec/2021:14:47:22,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,200,6341
134.174.159.101,31/Dec/2021:14:50:37,GET /index.html HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,200,16789
134.174.159.101,31/Dec/2021:14:52:37,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,200,7412
