Isolate,Lineage,Resistant,WHO-Identified,High_Confidence,Low_Confidence
TB-111-8655-19_S187_R.all,4.1.2.1,0,1,0,1
TB-111-20084-19_S84_R.all,4.1.2.1,0,0,0,0
TB-111-20247-19_S92_R.all,4.1.2.1,0,0,0,0
TB-111-407-19_S154_R.all,4.1.2.1,0,0,0,0
TB-111-4672-19_S15_R.all,4.1.2.1,0,0,0,0
TB-111-15867-18_S125_R.all,4.1.2.1,0,0,0,0
TB-111-7679-18_S193_R.all,4.1.2.1,0,0,0,0
TB-111-17687-18_S110_R.all,4.1.2.1,0,0,0,0
TB-111-14743-18_S187_R.all,4.1.2.1,0,0,0,0
TB-111-12915-18_S65_R.all,4.1.2.1,0,0,0,0
TB-111-14471-18_S112_R.all,4.1.2.1,0,0,0,0
TB-111-13485-18_S172_R.all,4.1.2.1,0,0,0,0
TB-111-7226-18_S180_R.all,4.1.2.1,0,0,0,0
TB-111-7332-18_S185_R.all,4.1.2.1,0,0,0,0
TB-111-13703-18_S160_R.all,4.1.2.1,0,0,0,0
1324263.3_res,4.1.2.1,0,0,0,0
TSVC_variants_IonXpress_028,4.1.2.1,0,0,0,0
TSVC_variants_IonXpress_026,4.1.2.1,0,0,0,0
1438877.3_sus,4.1.2.1,0,0,0,0
1733.11024_sus,4.1.2.1,0,0,0,0
1733.10275_sus,4.1.2.1,0,0,0,0
1733.10434_sus,4.1.2.1,0,0,0,0
1733.10455_sus,4.1.2.1,0,0,0,0
1733.10102_sus,4.1.2.1,0,0,0,0
1733.8459_res,4.1.2.1,0,0,0,0
TSVC_variants_3214121_022,4.1.2.1,0,0,0,0
TSVC_variants_4760_026,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA122-1496_S123_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0194-2350_S4_ndc,4.1.2.1,0,0,0,0
Peru2910,4.1.2.1,0,0,0,0
3213670_IonXpress_017,4.1.2.1,0,0,0,0
Peru2973,4.1.2.1,0,0,0,0
0548-16_S5_L001_R1_001,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0329-5055_S332_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA178-1992_S179_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0313-5607_S316_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA062-1138_S62_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0246-3244_S56_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0268-3567_S78_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA072-418_S72_ndc,4.1.2.1,0,1,0,1
TB-MoldovaSeq-DNA0333-5339_S336_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0287-5505_S290_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0308-3565_S311_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0240-3448_S50_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0305-5704_S308_ndc,4.1.2.1,0,0,0,0
TB-MoldovaSeq-DNA0234-2675_S44_ndc,4.1.2.1,0,0,0,0
1773.18318_res,4.1.2.1,0,1,1,0
1773.18633_sus,4.1.2.1,0,0,0,0
1773.18622_sus,4.1.2.1,0,0,0,0
1773.18609_sus,4.1.2.1,0,0,0,0
SAMEA1015935,4.1.2.1,0,0,0,0
TB-111-19577-18_S115_R.all,4.1.2.1,0,0,0,0
TB-111-20511-18_S10_R.all,4.1.2.1,0,0,0,0
TB-111-24163-18F_S222_R.all,4.1.2.1,0,0,0,0
TB-111-24021-18F_S231_R.all,4.1.2.1,0,0,0,0
TB-111-24035-18F_S18_R.all,4.1.2.1,0,0,0,0
TB-111-23855-18F_S227_R.all,4.1.2.1,0,0,0,0
1773.18698_sus,4.1.2.1,1,0,0,0
1773.18696_sus,4.1.2.1,1,1,0,1
1773.18707_sus,4.1.2.1,1,0,0,0
1773.18478_sus,4.1.2.1,1,0,0,0
1438843.3_sus,4.1.2.1,1,1,0,1
1773.18368_sus,4.1.2.1,1,0,0,0
1773.18302_sus,4.1.2.1,1,1,1,0
1773.18369_sus,4.1.2.1,1,1,1,0
1773.18238_res,4.1.2.1,1,0,0,0
1773.18658_res,4.1.2.1,1,0,0,0
1773.18321_res,4.1.2.1,1,1,1,0
1773.18310_res,4.1.2.1,1,1,1,0
1773.18364_res,4.1.2.1,1,0,0,0
1773.18657_res,4.1.2.1,1,2,1,1
TB_S8_final_variants,4.1.2.1,1,0,0,0
TB_S139_final_variants,4.1.2.1,1,0,0,0
TB_S7_final_variants,4.1.2.1,1,0,0,0
02R0236,4.1.2.1,1,1,0,1
Peru5134,4.1.2.1,1,0,0,0
QC-11_IonXpress_023,4.1.2.1,1,0,0,0
TB-222-3847-18_S60_R.all,4.1.2.1,1,0,0,0
1733.1615_sus,4.1.2.1,1,0,0,0
1295791.3_sus,4.1.2.1,1,0,0,0
1438853.3_res,4.1.2.1,1,0,0,0
1427210.3_res,4.1.2.1,1,0,0,0
1733.7107_res,4.1.2.1,1,1,0,1
1733.7707_res,4.1.2.1,1,0,0,0
1733.6832_res,4.1.2.1,1,0,0,0
Peru2955,4.1.2.1,1,0,0,0
1733.6295_res,4.1.2.1,1,1,0,1
1733.7620_res,4.1.2.1,1,3,0,3
1733.6905_res,4.1.2.1,1,0,0,0
1438872.3_res,4.1.2.1,1,2,0,2
1773.18166_res,4.1.2.1,1,1,0,1
1324230.3_sus,4.1.2.1,1,1,0,1
IDR1300019614,4.1.2.1,1,0,0,0
98R454,4.1.2.1,1,0,0,0
1448466.3_res,4.1.2.1,1,1,0,1
1773.18343_res,4.1.2.1,1,1,1,0
1773.18287_res,4.1.2.1,1,0,0,0
1773.18665_sus,4.1.2.1,1,1,0,1
1773.18666_sus,4.1.2.1,1,1,0,1
1773.18600_sus,4.1.2.1,1,1,1,0
1773.18658_sus,4.1.2.1,1,0,0,0
1773.18656_sus,4.1.2.1,1,0,0,0
1733.2145_res,4.1.2.1,1,0,0,0
1324230.3_res,4.1.2.1,1,1,0,1
1733.1596_res,4.1.2.1,1,0,0,0
1733.1589_res,4.1.2.1,1,0,0,0
1733.2888_res,4.1.2.1,1,0,0,0
1733.1138_res,4.1.2.1,1,1,0,1
TB-111-3074-19-138_S60_R.all,"4.1.2.1,2.2.1",0,0,0,0
TB-111-2594-19_S143_R.all,"4.1.2.1,2.2.1",0,0,0,0
TB-111-3074-19_S108_R.all,"4.1.2.1,2.2.1",0,0,0,0
TB-111-7206-18_S174_R.all,"4.1.2.1,2.2.1",0,1,0,1
TB-111-13893-18_S87_R.all,"4.1.2.1,2.2.1",0,0,0,0
TB-111-14517-18_S184_R.all,"4.1.2.1,2.2.1",1,0,0,0
var.flt,"4.1.2.1,2.2.1,1.1.2",1,4,1,3
SAMEA3558117,"4.1.2.1,3",1,0,0,0
TB-111-216-19_S267_R.all,"4.1.2.1,4.2.1",1,1,0,1
TB-222-5612-19_S272_R.all,"4.1.2.1,4.3.3",1,0,0,0
Peru5006,"4.1.2.1,4.4.1.1",1,0,0,0
TB-111-19997-18_S160_R.all,"4.1.2.1,4.8",0,0,0,0
TB-111-620-18-138_S169_R.all,"4.1.2.1,4.8",0,0,0,0
TB-MoldovaSeq-DNA0319-5657_S322_ndc,"4.1.2.1,4.8",0,0,0,0
TSVC_variants_IonXpress_017 (2),4.1.i1.1.1,0,0,0,0
3215158  (S1 B 23).sorted,4.1.i1.1.1.1,0,0,0,0
TEST0069,4.1.i1.1.1.1,0,0,0,0
TEST0057,4.1.i1.1.1.1,0,2,1,1
TEST0033,4.1.i1.1.1.1,0,0,0,0
TEST0049,4.1.i1.1.1.1,0,0,0,0
TEST0045,4.1.i1.1.1.1,0,0,0,0
TEST0058,4.1.i1.1.1.1,0,0,0,0
TEST0059,4.1.i1.1.1.1,0,0,0,0
TEST0048,4.1.i1.1.1.1,0,0,0,0
TEST0054,4.1.i1.1.1.1,0,0,0,0
TEST0052,4.1.i1.1.1.1,0,0,0,0
TEST0038,4.1.i1.1.1.1,0,0,0,0
TEST0061,4.1.i1.1.1.1,0,0,0,0
TEST0050,4.1.i1.1.1.1,0,0,0,0
Test006,4.1.i1.1.1.1,0,0,0,0
Test018,4.1.i1.1.1.1,0,0,0,0
Test079,4.1.i1.1.1.1,0,0,0,0
Test028,4.1.i1.1.1.1,0,0,0,0
Test083,4.1.i1.1.1.1,0,0,0,0
Test049,4.1.i1.1.1.1,0,0,0,0
Test060,4.1.i1.1.1.1,0,0,0,0
Test069,4.1.i1.1.1.1,0,0,0,0
Test081,4.1.i1.1.1.1,0,0,0,0
Test052,4.1.i1.1.1.1,0,0,0,0
Test033,4.1.i1.1.1.1,0,0,0,0
Test054,4.1.i1.1.1.1,0,0,0,0
Test050,4.1.i1.1.1.1,0,0,0,0
Test020,4.1.i1.1.1.1,0,1,0,1
Test085,4.1.i1.1.1.1,0,0,0,0
Test061,4.1.i1.1.1.1,0,0,0,0
Test022,4.1.i1.1.1.1,0,0,0,0
Test059,4.1.i1.1.1.1,0,0,0,0
Test029,4.1.i1.1.1.1,0,0,0,0
Test058,4.1.i1.1.1.1,0,0,0,0
Test038,4.1.i1.1.1.1,0,0,0,0
Test084,4.1.i1.1.1.1,0,0,0,0
Test075,4.1.i1.1.1.1,0,0,0,0
Test057,4.1.i1.1.1.1,0,2,1,1
Test014,4.1.i1.1.1.1,0,0,0,0
Test087,4.1.i1.1.1.1,0,0,0,0
Test024,4.1.i1.1.1.1,0,0,0,0
Test045,4.1.i1.1.1.1,0,0,0,0
Test048,4.1.i1.1.1.1,0,0,0,0
Test168,4.1.i1.1.1.1,0,0,0,0
Test173,4.1.i1.1.1.1,0,0,0,0
Test151,4.1.i1.1.1.1,0,0,0,0
Test190,4.1.i1.1.1.1,0,0,0,0
Test191,4.1.i1.1.1.1,0,0,0,0
TEST0168,4.1.i1.1.1.1,0,0,0,0
Sample No 3213670.IonXpress_017.sorted,4.1.i1.1.1.1,0,0,0,0
ERR257932,4.1.i1.1.1.1,0,0,0,0
ERR025423,4.1.i1.1.1.1,0,0,0,0
ERR025430,4.1.i1.1.1.1,0,0,0,0
Test893,4.1.i1.1.1.1,0,0,0,0
Test878,4.1.i1.1.1.1,0,0,0,0
Test809,4.1.i1.1.1.1,0,0,0,0
Test859,4.1.i1.1.1.1,0,0,0,0
Test825,4.1.i1.1.1.1,0,2,1,1
Test811,4.1.i1.1.1.1,0,0,0,0
Test877,4.1.i1.1.1.1,0,0,0,0
Test805,4.1.i1.1.1.1,0,0,0,0
Test824,4.1.i1.1.1.1,0,0,0,0
Test807,4.1.i1.1.1.1,0,0,0,0
Test802,4.1.i1.1.1.1,0,0,0,0
Test829,4.1.i1.1.1.1,0,0,0,0
Test879,4.1.i1.1.1.1,0,0,0,0
Test875,4.1.i1.1.1.1,0,0,0,0
Test874,4.1.i1.1.1.1,0,0,0,0
Test823,4.1.i1.1.1.1,0,0,0,0
ERR257904,4.1.i1.1.1.1,0,0,0,0
ERR257931,4.1.i1.1.1.1,0,0,0,0
TEST0028,4.1.i1.1.1.1,0,0,0,0
TEST0014,4.1.i1.1.1.1,0,0,0,0
TEST0020,4.1.i1.1.1.1,0,1,0,1
TEST0024,4.1.i1.1.1.1,0,0,0,0
TEST0006,4.1.i1.1.1.1,0,0,0,0
TEST0022,4.1.i1.1.1.1,0,0,0,0
TEST0029,4.1.i1.1.1.1,0,0,0,0
TEST0060,4.1.i1.1.1.1,0,0,0,0
TEST0211,4.1.i1.1.1.1,0,0,0,0
TEST0205,4.1.i1.1.1.1,0,0,0,0
Q0947_R1_001.sorted,4.1.i1.1.1.1,0,0,0,0
TEST0190,4.1.i1.1.1.1,0,0,0,0
TEST0173,4.1.i1.1.1.1,0,0,0,0
Test1176,4.1.i1.1.1.1,0,0,0,0
Test1121,4.1.i1.1.1.1,0,0,0,0
Test1163,4.1.i1.1.1.1,0,0,0,0
Test1162,4.1.i1.1.1.1,0,0,0,0
Test1186,4.1.i1.1.1.1,0,0,0,0
Test1160,4.1.i1.1.1.1,0,0,0,0
Test1191,4.1.i1.1.1.1,0,0,0,0
Test1188,4.1.i1.1.1.1,0,0,0,0
Test1175,4.1.i1.1.1.1,0,0,0,0
Test1132,4.1.i1.1.1.1,0,0,0,0
Test1131,4.1.i1.1.1.1,0,0,0,0
Test1189,4.1.i1.1.1.1,0,0,0,0
Test1180,4.1.i1.1.1.1,0,0,0,0
Test1135,4.1.i1.1.1.1,0,0,0,0
TEST0079,4.1.i1.1.1.1,0,0,0,0
TEST0075,4.1.i1.1.1.1,0,0,0,0
TEST0083,4.1.i1.1.1.1,0,0,0,0
TEST0087,4.1.i1.1.1.1,0,0,0,0
TEST0084,4.1.i1.1.1.1,0,0,0,0
TEST0081,4.1.i1.1.1.1,0,0,0,0
TEST0085,4.1.i1.1.1.1,0,0,0,0
3213127.IonXpress_028.sorted,4.1.i1.1.1.1,0,0,0,0
Test1420,4.1.i1.1.1.1,0,1,0,1
Test1434,4.1.i1.1.1.1,0,0,0,0
Test1425,4.1.i1.1.1.1,0,0,0,0
R_2021_10_06_09_37_30_user_GSS5PL-0284-10-TB-RUN1-05-10-21.IonXpress_017 (3).sorted,4.1.i1.1.1.1,0,0,0,0
Test205,4.1.i1.1.1.1,0,0,0,0
Test211,4.1.i1.1.1.1,0,0,0,0
Test202,4.1.i1.1.1.1,0,0,0,0
Sample No 3213127.IonXpress_028.sorted,4.1.i1.1.1.1,0,0,0,0
Test658,4.1.i1.1.1.1,0,0,0,0
Test651,4.1.i1.1.1.1,0,0,0,0
Test695,4.1.i1.1.1.1,0,0,0,0
Test696,4.1.i1.1.1.1,0,0,0,0
Test646,4.1.i1.1.1.1,0,0,0,0
Test650,4.1.i1.1.1.1,0,0,0,0
Test691,4.1.i1.1.1.1,0,0,0,0
Test663,4.1.i1.1.1.1,0,0,0,0
Test699,4.1.i1.1.1.1,0,0,0,0
Test777,4.1.i1.1.1.1,0,0,0,0
Test717,4.1.i1.1.1.1,0,0,0,0
Test767,4.1.i1.1.1.1,0,0,0,0
Test782,4.1.i1.1.1.1,0,0,0,0
Test753,4.1.i1.1.1.1,0,0,0,0
Test711,4.1.i1.1.1.1,0,0,0,0
Test707,4.1.i1.1.1.1,0,0,0,0
Test768,4.1.i1.1.1.1,0,0,0,0
Test796,4.1.i1.1.1.1,0,0,0,0
Test728,4.1.i1.1.1.1,0,0,0,0
Test760,4.1.i1.1.1.1,0,0,0,0
Test723,4.1.i1.1.1.1,0,0,0,0
Test751,4.1.i1.1.1.1,0,0,0,0
Test784,4.1.i1.1.1.1,0,0,0,0
Test737,4.1.i1.1.1.1,0,0,0,0
Test709,4.1.i1.1.1.1,0,2,1,1
Test708,4.1.i1.1.1.1,0,0,0,0
Test735,4.1.i1.1.1.1,0,0,0,0
Test746,4.1.i1.1.1.1,0,0,0,0
Test738,4.1.i1.1.1.1,0,0,0,0
Test720,4.1.i1.1.1.1,0,0,0,0
Test783,4.1.i1.1.1.1,0,0,0,0
Test756,4.1.i1.1.1.1,0,0,0,0
Test749,4.1.i1.1.1.1,0,0,0,0
Test776,4.1.i1.1.1.1,0,0,0,0
Test742,4.1.i1.1.1.1,0,0,0,0
Test704,4.1.i1.1.1.1,0,0,0,0
Test787,4.1.i1.1.1.1,0,0,0,0
Test785,4.1.i1.1.1.1,0,0,0,0
Test729,4.1.i1.1.1.1,0,0,0,0
Test706,4.1.i1.1.1.1,0,0,0,0
Test705,4.1.i1.1.1.1,0,0,0,0
Test800,4.1.i1.1.1.1,0,0,0,0
2021-616,4.1.i1.1.1.1,0,0,0,0
Erdmann,4.1.i1.1.1.1,0,0,0,0
TDR195,4.1.i1.1.1.1,0,0,0,0
TB-444-5320-18_S21_R.all,4.1.i1.1.1.1,0,0,0,0
3215158.IonXpress_023.sorted,4.1.i1.1.1.1,0,0,0,0
Test1297,4.1.i1.1.1.1,0,0,0,0
Test1218,4.1.i1.1.1.1,0,0,0,0
S0077_C,4.1.i1.1.1.1,0,0,0,0
Test1387,4.1.i1.1.1.1,0,0,0,0
Test1393,4.1.i1.1.1.1,0,0,0,0
Test1372,4.1.i1.1.1.1,0,0,0,0
Test1357,4.1.i1.1.1.1,0,0,0,0
Test1378,4.1.i1.1.1.1,0,0,0,0
Test1379,4.1.i1.1.1.1,0,0,0,0
Test1359,4.1.i1.1.1.1,0,0,0,0
Test1350,4.1.i1.1.1.1,0,0,0,0
Test1375,4.1.i1.1.1.1,0,0,0,0
Test1381,4.1.i1.1.1.1,0,0,0,0
Test1361,4.1.i1.1.1.1,0,0,0,0
Test1390,4.1.i1.1.1.1,0,0,0,0
Test1349,4.1.i1.1.1.1,0,0,0,0
Test1363,4.1.i1.1.1.1,0,0,0,0
Test988,4.1.i1.1.1.1,0,0,0,0
Test916,4.1.i1.1.1.1,0,0,0,0
Test951,4.1.i1.1.1.1,0,0,0,0
Test943,4.1.i1.1.1.1,0,0,0,0
Test953,4.1.i1.1.1.1,0,0,0,0
Test969,4.1.i1.1.1.1,0,0,0,0
Test989,4.1.i1.1.1.1,0,0,0,0
Test990,4.1.i1.1.1.1,0,0,0,0
Test940,4.1.i1.1.1.1,0,0,0,0
Test954,4.1.i1.1.1.1,0,0,0,0
Test939,4.1.i1.1.1.1,0,0,0,0
Test950,4.1.i1.1.1.1,0,0,0,0
Test938,4.1.i1.1.1.1,0,0,0,0
Test911,4.1.i1.1.1.1,0,0,0,0
Test952,4.1.i1.1.1.1,0,0,0,0
Test942,4.1.i1.1.1.1,0,0,0,0
Test974,4.1.i1.1.1.1,0,0,0,0
Test993,4.1.i1.1.1.1,0,0,0,0
Test986,4.1.i1.1.1.1,0,0,0,0
Test945,4.1.i1.1.1.1,0,0,0,0
Test936,4.1.i1.1.1.1,0,0,0,0
Test991,4.1.i1.1.1.1,0,0,0,0
Test471,4.1.i1.1.1.1,0,0,0,0
TEST0236,4.1.i1.1.1.1,1,0,0,0
TEST0204,4.1.i1.1.1.1,1,0,0,0
CS5648-LDJ7668-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
TEST0053,4.1.i1.1.1.1,1,0,0,0
CS-5472-LDC9249_L2_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
TEST0194,4.1.i1.1.1.1,1,0,0,0
Test053,4.1.i1.1.1.1,1,0,0,0
Test074,4.1.i1.1.1.1,1,0,0,0
Test013,4.1.i1.1.1.1,1,1,0,1
Test076,4.1.i1.1.1.1,1,0,0,0
Test159,4.1.i1.1.1.1,1,0,0,0
Test162,4.1.i1.1.1.1,1,0,0,0
Test194,4.1.i1.1.1.1,1,0,0,0
TEST0162,4.1.i1.1.1.1,1,0,0,0
CS5589-LDJ7614-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
CS5544-LDJ7604-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
CS5605-LDJ7620-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
Test888,4.1.i1.1.1.1,1,1,1,0
Test890,4.1.i1.1.1.1,1,2,1,1
Test845,4.1.i1.1.1.1,1,1,1,0
TEST0159,4.1.i1.1.1.1,1,0,0,0
CS5450-LDJ7654-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
TEST0013,4.1.i1.1.1.1,1,1,0,1
TEST0235,4.1.i1.1.1.1,1,0,0,0
TEST0232,4.1.i1.1.1.1,1,0,0,0
CS5617-LDJ7628-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
CS5584-LDJ7650-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
CS5582-LDJ7649-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
Test1102,4.1.i1.1.1.1,1,0,0,0
Test1106,4.1.i1.1.1.1,1,0,0,0
Test1124,4.1.i1.1.1.1,1,0,0,0
Test1115,4.1.i1.1.1.1,1,0,0,0
Test1128,4.1.i1.1.1.1,1,0,0,0
Test1127,4.1.i1.1.1.1,1,2,1,1
Test1103,4.1.i1.1.1.1,1,0,0,0
Test1146,4.1.i1.1.1.1,1,0,0,0
CS-5512-LDC9267_L2_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
TEST0076,4.1.i1.1.1.1,1,0,0,0
TEST0074,4.1.i1.1.1.1,1,0,0,0
CS-5501-LDC9265_L2_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
Peru4319,4.1.i1.1.1.1,1,1,0,1
Test204,4.1.i1.1.1.1,1,0,0,0
Test235,4.1.i1.1.1.1,1,0,0,0
Test232,4.1.i1.1.1.1,1,0,0,0
Test236,4.1.i1.1.1.1,1,0,0,0
CS5608-LDJ7622-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
ERR551104_1.sorted,4.1.i1.1.1.1,1,0,0,0
ERR551104_2.sorted,4.1.i1.1.1.1,1,0,0,0
CS-5453-LDC9253_L2_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
Test724,4.1.i1.1.1.1,1,0,0,0
Test719,4.1.i1.1.1.1,1,0,0,0
DA824,4.1.i1.1.1.1,1,0,0,0
DA405,4.1.i1.1.1.1,1,0,0,0
TDR91,4.1.i1.1.1.1,1,0,0,0
CS-5450-LDC9248_L2_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
CS5551-LDJ7610-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
Test1210,4.1.i1.1.1.1,1,0,0,0
Test1295,4.1.i1.1.1.1,1,0,0,0
Test1306,4.1.i1.1.1.1,1,0,0,0
CS5555-LDJ7613-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
CS5453-LDJ7655-W1_L3_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
Test921,4.1.i1.1.1.1,1,1,0,1
Test931,4.1.i1.1.1.1,1,0,0,0
CS-5487-LDC9260_L2_1.fq.sorted,4.1.i1.1.1.1,1,0,0,0
Test483,4.1.i1.1.1.1,1,0,0,0
Test497,4.1.i1.1.1.1,1,1,0,1
S0077_01,"4.1.i1.1.1.1,2.2.1.1.1",0,0,0,0
Test755,"4.1.i1.1.1.1,2.2.1.1.1",0,0,0,0
Test005,"4.1.i1.1.1.1,4.2.1.2.1.1.i4.1",0,0,0,0
TEST0005,"4.1.i1.1.1.1,4.2.1.2.1.1.i4.1",0,0,0,0
Test771,"4.1.i1.1.1.1,4.2.1.2.2.1",0,0,0,0
Test1294,4.1.i1.1.1.2,0,0,0,0
Test1298,4.1.i1.1.1.2,0,0,0,0
Test148,4.1.i1.1.1.2,1,1,0,1
CS-5467-LDC9247_L2_1.fq.sorted,4.1.i1.1.1.2,1,0,0,0
CS5467-LDJ7660-W1_L3_1.fq.sorted,4.1.i1.1.1.2,1,0,0,0
Test1250,4.1.i1.1.2,0,2,0,2
Test1077,4.1.i1.1.2,0,1,0,1
Test415,4.1.i1.1.2,1,1,0,1
TEST0043,4.1.i1.2.1,0,1,0,1
TEST0041,4.1.i1.2.1,0,1,0,1
Test025,4.1.i1.2.1,0,1,0,1
Test043,4.1.i1.2.1,0,1,0,1
Test041,4.1.i1.2.1,0,1,0,1
Test009,4.1.i1.2.1,0,1,0,1
Test002,4.1.i1.2.1,0,1,0,1
Test080,4.1.i1.2.1,0,0,0,0
Test158,4.1.i1.2.1,0,0,0,0
S0024_C,4.1.i1.2.1,0,0,0,0
S0008_C,4.1.i1.2.1,0,0,0,0
Test806,4.1.i1.2.1,0,0,0,0
Test815,4.1.i1.2.1,0,0,0,0
Test870,4.1.i1.2.1,0,0,0,0
Test801,4.1.i1.2.1,0,0,0,0
Test804,4.1.i1.2.1,0,0,0,0
Test803,4.1.i1.2.1,0,1,0,1
Test812,4.1.i1.2.1,0,0,0,0
TEST0158,4.1.i1.2.1,0,0,0,0
S0179_C,4.1.i1.2.1,0,0,0,0
S0185_C,4.1.i1.2.1,0,0,0,0
S0189_C,4.1.i1.2.1,0,0,0,0
S0181_C,4.1.i1.2.1,0,0,0,0
S0184_C,4.1.i1.2.1,0,0,0,0
S0229_C,4.1.i1.2.1,0,0,0,0
TEST0009,4.1.i1.2.1,0,1,0,1
TEST0002,4.1.i1.2.1,0,1,0,1
S0024_01,4.1.i1.2.1,0,0,0,0
TEST0223,4.1.i1.2.1,0,0,0,0
TEST0206,4.1.i1.2.1,0,0,0,0
MFS-171_lib47350,4.1.i1.2.1,0,0,0,0
MFS-83_lib47262,4.1.i1.2.1,0,0,0,0
MFS-4_lib45534,4.1.i1.2.1,0,0,0,0
Test1182,4.1.i1.2.1,0,0,0,0
Test1173,4.1.i1.2.1,0,0,0,0
Test1165,4.1.i1.2.1,0,0,0,0
TEST0080,4.1.i1.2.1,0,0,0,0
S0257_C,4.1.i1.2.1,0,0,0,0
S0255_C,4.1.i1.2.1,0,0,0,0
S0181_01,4.1.i1.2.1,0,0,0,0
S0192_01,4.1.i1.2.1,0,0,0,0
S0257_sub,4.1.i1.2.1,0,0,0,0
Test206,4.1.i1.2.1,0,0,0,0
Test223,4.1.i1.2.1,0,0,0,0
185-01_S4_L001,4.1.i1.2.1,0,0,0,0
185_01_RefAl,4.1.i1.2.1,0,0,0,0
S0049_C,4.1.i1.2.1,0,0,0,0
S0259_01,4.1.i1.2.1,0,0,0,0
S0049_01,4.1.i1.2.1,0,0,0,0
Test664,4.1.i1.2.1,0,0,0,0
Test653,4.1.i1.2.1,0,0,0,0
Test660,4.1.i1.2.1,0,0,0,0
Test665,4.1.i1.2.1,0,0,0,0
Test748,4.1.i1.2.1,0,1,0,1
Test793,4.1.i1.2.1,0,1,0,1
Test770,4.1.i1.2.1,0,1,0,1
Test739,4.1.i1.2.1,0,0,0,0
Test788,4.1.i1.2.1,0,1,0,1
Test732,4.1.i1.2.1,0,1,0,1
TDR100,4.1.i1.2.1,0,0,0,0
KP196,4.1.i1.2.1,0,0,0,0
20,4.1.i1.2.1,0,0,0,0
46,4.1.i1.2.1,0,0,0,0
28,4.1.i1.2.1,0,0,0,0
45,4.1.i1.2.1,0,0,0,0
69,4.1.i1.2.1,0,0,0,0
74,4.1.i1.2.1,0,0,0,0
64,4.1.i1.2.1,0,0,0,0
53,4.1.i1.2.1,0,0,0,0
33,4.1.i1.2.1,0,0,0,0
27,4.1.i1.2.1,0,0,0,0
43,4.1.i1.2.1,0,0,0,0
40,4.1.i1.2.1,0,0,0,0
68,4.1.i1.2.1,0,0,0,0
32,4.1.i1.2.1,0,0,0,0
19,4.1.i1.2.1,0,0,0,0
73,4.1.i1.2.1,0,0,0,0
24,4.1.i1.2.1,0,0,0,0
70,4.1.i1.2.1,0,0,0,0
36,4.1.i1.2.1,0,0,0,0
48,4.1.i1.2.1,0,0,0,0
71,4.1.i1.2.1,0,0,0,0
10,4.1.i1.2.1,0,0,0,0
62,4.1.i1.2.1,0,0,0,0
11,4.1.i1.2.1,0,0,0,0
63,4.1.i1.2.1,0,0,0,0
29,4.1.i1.2.1,0,0,0,0
89,4.1.i1.2.1,0,0,0,0
26,4.1.i1.2.1,0,0,0,0
84,4.1.i1.2.1,0,0,0,0
42,4.1.i1.2.1,0,0,0,0
Test344,4.1.i1.2.1,0,0,0,0
Test368,4.1.i1.2.1,0,0,0,0
Test386,4.1.i1.2.1,0,0,0,0
S0185_01,4.1.i1.2.1,0,0,0,0
S0165_C,4.1.i1.2.1,0,0,0,0
Test1336,4.1.i1.2.1,0,0,0,0
S0227_01,4.1.i1.2.1,0,0,0,0
185_01_HostUn,4.1.i1.2.1,0,0,0,0
S0024_01_fastp,4.1.i1.2.1,0,0,0,0
Test932,4.1.i1.2.1,0,0,0,0
Test492,4.1.i1.2.1,0,0,0,0
